id,Country,Year,Debt,RGDP,GDP,dRGDP,GDPI,GDP1,GDP2,RGDP1,RGDP2,GDPI1,GDPI2,Infl,Debt1,Debt2,Debtalt,GDP2alt,GDPalt,RGDP2alt,debtgdp,GDP3,GNI,lRGDP,lRGDP1,lRGDP2
1104,Sweden,1966,23206,,,4.37493744547561,,128089.94516,121617,22260.97576,,575.40131,,,,,,,,,19.0812139750199,,,,21327.89375,
1105,Sweden,1967,25778,,,3.20853761174034,,138751.50428,132066,22975.22754,,603.91787,,,,,,,,,19.5190283646056,,,,22260.97576,
1106,Sweden,1968,29416,,,4.40583841112201,,147474.63667,140024,23987.47894,,614.7984,,,,,,,,,21.0078272296178,,,,22975.22754,
1107,Sweden,1969,39943,,,5.61929389650149,,159867.69551,152127,25335.40588,,631.00507,,,,,,,,,26.256351600965,,,,23987.47894,
1108,Sweden,1970,36155,,,5.59010373351871,,178080.43029,172226,26751.68135,,665.67939,,,,,,,,,20.9927653199865,,,,25335.40588,
1109,Sweden,1971,38786,,,0.301218113903712,,192559.01306,186215,26832.26226,,717.63987,,,,,,,,,20.8286120881776,,,,26751.68135,
1110,Sweden,1972,45136,,,3.30216387054647,,209127.10851,203758,27718.30753,,754.47286,,,,,,,,,22.1517682741291,,,,26832.26226,
1111,Sweden,1973,51287,,,3.95068381723811,,232717.58375,226744,28813.37022,,807.67221,,,,,,,,,22.61890061038,,,,27718.30753,
1112,Sweden,1974,62014,,,2.23094606806464,,269677.86414,256127,29456.18097,,915.52216,,,,,,,,,24.2122072253218,,,,28813.37022,
1113,Sweden,1975,73467,,,2.08907132471354,,313884.16744,300785,30071.5416,,1043.79141,,,,,,,,,24.4250876872184,,,,29456.18097,
1114,Sweden,1976,80411,,,0.447403700780002,,351787.25301,340197,30206.08279,,1164.62388,,,,,,,,,23.636598794228,,,,30071.5416,
1115,Sweden,1977,97981,,,-1.42106900449239,,379488.00344,370016,29776.83351,,1274.44042,,,,,,,,,26.4802062613509,,,,30206.08279,
1116,Sweden,1978,131175,,,2.21634933001982,,422738.64653,412450,30436.79216,,1388.9067,,,,,,,,,31.8038550127288,,,,29776.83351,
1117,Sweden,1979,175145,,,3.95618944884235,,475177.19512,462307,31640.92932,,1501.78015,,,,,,,,,37.88499849667,,,,30436.79216,
1118,Sweden,1980,229588,,,2.5989449667656,,536997.68482,548581,32463.25966,1485844,1654.17056,36.9205,,,,,,,,41.8512489495626,,,,31640.92932,
1119,Sweden,1981,295590,,,-0.202241958105964,,587727.87878,599426,32682.93038,1482839,1798.27167,40.42421,,,,,,,,49.3121753143841,,,,32463.25966,1485844
1120,Sweden,1982,377089,,,1.19311671732401,,646011.05501,656083,32928.99835,1500531,1961.83026,43.72339,,,,,,,,57.4758071768359,,,,32682.93038,1482839
1121,Sweden,1983,460196,,,1.80975934519181,,723993.30788,736242,33808.26261,1527687,2141.46854,48.19325,,,,,,,,62.5060781645166,,,,32928.99835,1500531
1122,Sweden,1984,534622,,,4.27129379251117,,811918.77862,826116,35324.79692,1592939,2298.43863,51.86112,,,,,,,,64.7151247524561,,,,33808.26261,1527687
1123,Sweden,1985,595695,,,2.18966325766399,,880160.63913,899754,36184.2299,1627819,2432.44265,55.27359,,,,,,,,66.206429757467,,,,35324.79692,1592939
1124,Sweden,1986,630784,,,2.86106747740382,,968116.05535,985263,36778.93922,1674392,2632.2566,58.84303,,,,,,,,64.0218906017987,,,,36184.2299,1627819
1125,Sweden,1987,622272,,,3.45713548559716,,1046059.13007,1068070,37908.04793,1732278,2759.46451,61.65696,,,,,,,,58.2613499115227,,,,36778.93922,1674392
1126,Sweden,1988,609940,,,2.66643113865095,,1141965.15542,1165480,38688.63372,1778468,2951.68127,65.53281,,,,,,,,52.3338023818513,,,,37908.04793,1732278
1127,Sweden,1989,600047,,,2.77913350141807,,1262059.79518,1293300,39590.38243,1827894,3187.7939,70.75356,,,,,,,,46.396582386144,,,,38688.63372,1778468
1128,Sweden,1990,618570,,,1.01028834275949,,1380287.3175,1421420,40524.20967,1846361,3406.08078,76.98494,,,,,,,,43.517749855778,,,,39590.38243,1827894
1129,Sweden,1991,692958,,,-1.12128668229019,,1463641.50774,1532490,40386.65426,1825658,3624.0722,83.94179,,,,,,,,45.2177828240315,,,,40524.20967,1846361
1130,Sweden,1992,880802,,,-1.20351128195971,,1473313.39364,1529380,39614.16926,1803686,3719.15762,84.79192,,,,,,,,57.5920961435353,,,,40386.65426,1825658
1131,Sweden,1993,1132268,,,-2.0577861113298,,1487793.57505,1573380,38800.59741,1766570,3834.46048,89.06412,,,,,,,,71.9640519137144,,,,39614.16926,1803686
1132,Sweden,1994,1286596,,,3.94685746955965,,1582615.22632,1679180,39913.95481,1836294,3965.06744,91.44396,,,,,,,,76.6204933360331,,,,38800.59741,1766570
1133,Sweden,1995,1386165,,,3.97305660204739,,1713481.67432,1809760,41153.40089,1909251,4163.64538,94.789,,,,,,,,76.5938577490938,,,,39913.95481,1836294
1134,Sweden,1996,1411193,,,1.46052038207654,,1755796.94254,1852090,41671.70173,1937136,4213.40351,95.6097,,,,,,,,76.1946233714344,,,,41153.40089,1909251
1135,Sweden,1997,1432076,,,2.46028157031823,,1826813.76452,1927000,42775.2017,1984795,4270.73092,97.08811,,,,,,,,74.3163466528282,,,,41671.70173,1937136
1136,Sweden,1998,1448859,,,3.81394552082206,,1899317.58681,2012090,44334.55556,2060494,4284.0569,97.65085,,,,,,,,72.0076636730961,,,,42775.2017,1984795
1137,Sweden,1999,1374179,,,4.59540284999616,,1988329.29678,2123970,46328.09241,2155182,4291.84366,98.55177,,,,,,,,64.6986068541458,,,,44334.55556,2060494
1138,Sweden,2000,1279205,,,4.39893243354854,,2105179.93871,2249990,48302.71656,2249987,4358.30547,100.00013,,,,,,,,56.8538082391477,,,,46328.09241,2155182
1139,Sweden,2001,1156827,,,1.05773944471679,,,2326180,,2273786,,102.30426,,,,,,,,49.7307603022982,,,,48302.71656,2249987
1140,Sweden,2002,1160329,,,2.41130871594777,,,2420760,,2328614,,103.95712,,,,,,,,47.9324261802079,,,,,2273786
1141,Sweden,2003,1228740.5,,,1.91259693534438,,,2515150,,2373151,,105.98356,,,,,,,,48.8535673816671,,,,,2328614
1142,Sweden,2004,1257326,,,4.12704459176849,,,2624960,,2471092,,106.22672,,,,,,,,47.8988632207729,,,,,2373151
1143,Sweden,2005,1308572,,,3.29833935766051,,,2735220,,2552597,,107.1544,,,,,,,,47.8415630186969,,,,,2471092
1144,Sweden,2006,1269957,,,4.24645958606078,,,2900790,,2660992,,109.0116,,,,,,,,43.7796944970163,,,,,2552597
1145,Sweden,2007,1167998,,,2.55972208860455,,,3063870,,2729106,,112.26643,,,,,,,,38.1216565977016,,,,,2660992
1146,Sweden,2008,1118877,,,-0.155069095887073,,,3156880,,2724874,,115.85416,,,,,,,,35.442493854692,,,,,2729106
1147,Sweden,2009,1088724.87227,,,-4.82778286262043,,,3089170,,2593323,,119.12014,,,,,,,,35.2432812784664,,,,,2724874
1148,UK,1946,24669,279653,9968,-2.45831022563576,3.56,,,,,,,,,,,,,,247.481942215088,,,286701,,
1149,UK,1947,25631,276084,10772,-1.27622446388918,3.9,,,,,,,,,,,,,,237.940958039361,,,279653,,
1150,UK,1948,25621,284157,11974,2.92411005346198,4.21,,,,,,,,,,,,,,213.971939201603,,,276084,,
1151,UK,1949,25168,293576,12726,3.3147168642687,4.33,,,,,,,,,,,,,,197.768348263398,,,284157,,
1152,UK,1950,25802,302916,13308,3.18145897484807,4.39,,,,,,,,,,,,,,193.883378418996,,,293576,,
1153,UK,1951,25922,311179,14784,2.72781893330165,4.75,,,,,,,,,,,,,,175.338203463203,,,302916,,
1154,UK,1952,25891,311342,15983,0.052381426767223,5.13,,,,,,,,,,,,,,161.990865294375,,,311179,,
1155,UK,1953,26051,323286,17121,3.8362957776336,5.3,,,,,,,,,,,,,,152.158168331289,,,311342,,
1156,UK,1954,26583,336579,18126,4.11183905272732,5.39,,,,,,,,,,,,,,146.656736180073,,,323286,,
1157,UK,1955,26934,348217,19490,3.45773206290352,5.6,,,,,,,,,,,,,,138.193945613135,,,336579,,
1158,UK,1956,27039,351449,20956,0.928156867700314,5.96,,,,,,,,,,,,,,129.027486161481,,,348217,,
1159,UK,1957,27008,357279,22105,1.65884666053966,6.19,,,,,,,,,,,,,,122.180502148835,,,351449,,
1160,UK,1958,27232,358420,23050,0.319358260631053,6.43,,,,,,,,,,,,,,118.1431670282,,,357279,,
1161,UK,1959,27376,373764,24348,4.28101110429107,6.51,,,,,,,,,,,,,,112.43633974043,,,358420,,
1162,UK,1960,27733,393686,25977,5.33010134737428,6.6,,,,,,,,,,,,,,106.759825999923,,,373764,,
1163,UK,1961,28252,402872,27413,2.33333163993639,6.8,,,,,,,,,,,,,,103.060591690074,,,393686,,
1164,UK,1962,28674,407228,28711,1.0812367203479,7.05,,,,,,,,,,,,,,99.871129532235,,,402872,,
1165,UK,1963,29848,424733,30409,4.29857475419175,7.16,,,,,,,,,,,,,,98.1551514354303,,,407228,,
1166,UK,1964,30226,448010,33228,5.48038414721719,7.42,,,,,,,,,,,,,,90.9654508246058,,,424733,,
1167,UK,1965,30441,457987,35888,2.22695921966027,7.84,,,,,,,,,,,,,,84.8222246990638,,,448010,,
1168,UK,1966,31341,466804,38189,1.92516381469343,8.18,,,,,,,,,,,,,,82.0681348032156,,,457987,,
1169,UK,1967,31986,478305,40281,2.46377494623011,8.42,,,,,,,,,,,,,,79.4071646682059,,,466804,,
1170,UK,1968,34194,498385,43656,4.19815807904997,8.76,,,,,,,,,,,,,,78.3260032985157,,,478305,,
1171,UK,1969,33984,508724,47023,2.0745006370577,9.24,,,,,,,,,,,,,,72.2710163111669,,,498385,,
1172,UK,1970,33079,520141,51696,2.2442424575998,9.94,,,,,,,,,,,,,,63.9875425564841,,,508724,,
1173,UK,1971,33442,531029,57670,2.09327855331536,10.86,,,,,,,,,,,,,,57.9885555748223,,,520141,,
1174,UK,1972,35840,550441,64621,3.65554423581387,11.74,,,,,,,,,,,,,,55.4618467680785,,,531029,,
1175,UK,1973,36885,590050,74545,7.195866586973,12.63,,,,,,,,,,,,,,49.4801797571936,,,550441,,
1176,UK,1974,40125,582303,84513,-1.3129395813914,14.51,,,,,,,,,,,,,,47.477902807852,,,590050,,
1177,UK,1975,45260,578680,106717,-0.622184670180304,18.44,,,,,,,,,,,,,,42.4112371974475,,,582303,,
1178,UK,1976,56585,593928,126274,2.63496232805696,21.26,,,,,,,,,,,,,,44.8112833995914,,,578680,,
1179,UK,1977,67166,608032,146973,2.37469861666735,24.17,,,,,,,,,,,,,,45.6995502575303,,,593928,,
1180,UK,1978,79180,627669,169344,3.22959975790749,26.98,,,,,,,,,,,,,,46.7568972033258,,,608032,,
1181,UK,1979,86885,644491,199220,2.68007500768717,30.91,,,,,,,,,,,,,,43.6125890974802,,,627669,,
1182,UK,1980,95314,631074,233184,-2.08179788391148,36.95,,,,,,,,,,,,,,40.8750171538356,,,644491,,
1183,UK,1981,113036,622722,256279,-1.32345810475475,41.15,,,,,,,,,,,,,,44.1066181778452,,,631074,,
1184,UK,1982,118390,635756,281024,2.09306881722502,44.2,,,,,,,,,,,,,,42.1280744705079,,,622722,,
1185,UK,1983,127927,658798,307207,3.62434644737919,46.63,,,,,,,,,,,,,,41.641954773166,,,635756,,
1186,UK,1984,142995,676394,329913,2.67092492691234,48.78,,,,,,,,,,,,,,43.343245037328,,,658798,,
1187,UK,1985,158029,700740,361758,3.5993814256188,51.63,,,,,,,,,,,,,,43.6836227533323,,,676394,,
1188,UK,1986,171367,728856,389149,4.01232982275881,53.39,,,,,,,,,,,,,,44.036345975449,,,700740,,
1189,UK,1987,185814,762107,428665,4.56208084998957,56.25,,,,,,,,,,,,,,43.3471358753339,,,728856,,
1190,UK,1988,197430,800457,478510,5.03210179148073,59.78,,,,,,,,,,,,,,41.2593258239117,,,762107,,
1191,UK,1989,197320,818719,525274,2.28144672355917,64.16,,,,,,,,,,,,,,37.5651564707181,,,800457,,
1192,UK,1990,192981,825099,570283,0.779266146260205,69.12,,,,,,,,,,,,,,33.8395147672296,,,818719,,
1193,UK,1991,198703,813610,598664,-1.39243896792991,73.58,,,,,,,,,,,,,,33.1910721205885,,,825099,,
1194,UK,1992,214528,814803,622080,0.146630449478247,76.35,,,,,,,,,,,,,,34.4855967078189,,,813610,,
1195,UK,1993,248839,832910,654196,2.2222549499695,78.54,,,,,,,,,,,,,,38.037377177482,,,814803,,
1196,UK,1994,306871,868560,692987,4.28017432855892,79.79,,,,,,,,,,,,,,44.2823602751567,,,832910,,
1197,UK,1995,349163,894988,733266,3.04273740443952,81.93,,,,,,,,,,,,,,47.6175085166911,,,868560,,
1198,UK,1996,390683,920757,781726,2.87925648165115,84.9,,,,,,,,,,,,,,49.9769740292635,,,894988,,
1199,UK,1997,419546,951208,830094,3.30717007853321,87.27,,,,,,,,,,,,,,50.5419868111322,,,920757,,
1200,UK,1998,418430,985506,879102,3.60573081807554,89.2,,,,,,,,,,,,,,47.5974346549092,,,951208,,
1201,UK,1999,421632,1019735,928730,3.47324115733441,91.08,,,,,,,,,,,,,,45.3987703638302,,,985506,,
1202,UK,2000,426240,1059658,976533,3.91503674974381,92.16,,,,,,,,,,,,,,43.6482945276811,,,1019735,,
1203,UK,2001,425956,1085745,1021828,2.46183202504959,94.11,,,,,,,,,,,,,,41.6856848706436,,,1059658,,
1204,UK,2002,434544,1108508,1075564,2.09653279545381,97.03,,,,,,,,,,,,,,40.401500979951,,,1085745,,
1205,UK,2003,448006,1139746,1139746,2.81802206208706,100,,,,,,,,,,,,,,39.3075299233338,,,1108508,,
1206,UK,2004,497145,1171178,1202960,2.75780744130709,102.51,,,,,,,,,,,,,,41.3268105340161,,,1139746,,
1207,UK,2005,484000,1195276,1254060,2.05758646422662,104.79,,,,,,,,,,,,,,38.5946445943575,,,1171178,,
1208,UK,2006,531000,1229196,1325800,2.83783829006856,107.54,,,,,,,,,,,,,,40.0512897872982,,,1195276,,
1209,UK,2007,574000,1266347,1398880,3.02238210993202,110.6,,,,,,,,,,,,,,41.0328262610088,,,1229196,,
1210,UK,2008,613900,1275299,1446110,0.70691524518951,113.14,,,,,,,,,,,,,,42.451819017917,,,1266347,,
1211,UK,2009,769900,,1400980,-4.4,,,,,,,,,,,,,,,54.9543890705078,,,1275299,,
1212,US,1946,269.422099173,1792.2,222.2,-10.9421586165772,,,,,,,,,,,,,,,121.252069834833,,,2012.4,,
1213,US,1947,258.286383109,1776.1,244.1,-0.898337239147429,,,,,,,,,,,,,,,105.811709589922,,,1792.2,,
1214,US,1948,252.292246513,1854.2,269.1,4.39727492821351,,,,,,,,,,,,,,,93.754086403939,,,1776.1,,
1215,US,1949,252.77035986,1844.7,267.2,-0.512350339769174,,,,,,,,,,,,,,,94.5996855763473,,,1854.2,,
1216,US,1950,257.357352351,2006,293.7,8.74396920908549,,,,,,,,,,,,,,,87.6259286179775,,,1844.7,,
1217,US,1951,255.221976815,2161.1,339.3,7.73180458624128,,,,,,,,,,,,,,,75.2201523180077,,,2006,,
1218,US,1952,259.105178785,2243.9,358.3,3.83138216648931,,,,,,,,,,,,,,,72.3151489771141,,,2161.1,,
1219,US,1953,266.071061639,2347.2,379.3,4.60359196042603,,,,,,,,,,,,,,,70.1479202844714,,,2243.9,,
1220,US,1954,271.259599108,2332.4,380.4,-0.630538513974088,,,,,,,,,,,,,,,71.3090428780231,,,2347.2,,
1221,US,1955,274.374222803,2500.3,414.7,7.19859372320357,,,,,,,,,,,,,,,66.1620985780082,,,2332.4,,
1222,US,1956,272.750813649,2549.7,437.4,1.97576290845096,,,,,,,,,,,,,,,62.3572962160494,,,2500.3,,
1223,US,1957,270.527171896,2601.1,461.1,2.01592344197357,,,,,,,,,,,,,,,58.6699570366515,,,2549.7,,
1224,US,1958,276.343217746,2577.6,467.2,-0.903463919111147,,,,,,,,,,,,,,,59.1488051682363,,,2601.1,,
1225,US,1959,284.705907078,2762.5,506.6,7.17333954065797,,,,,,,,,,,,,,,56.1993499956573,,,2577.6,,
1226,US,1960,286.330760848,2830.9,526.4,2.47601809954752,,,,,,,,,,,,,,,54.3941414984803,,,2762.5,,
1227,US,1961,288.97093861,2896.9,544.8,2.33141403793846,,,,,,,,,,,,,,,53.0416553983113,,,2830.9,,
1228,US,1962,298.200822721,3072.4,585.7,6.05820014498257,,,,,,,,,,,,,,,50.9135773810825,,,2896.9,,
1229,US,1963,305.859632996,3206.7,617.8,4.3711756281734,,,,,,,,,,,,,,,49.5078719643898,,,3072.4,,
1230,US,1964,311.712899257,3392.3,663.6,5.78788162285218,,,,,,,,,,,,,,,46.9730107379445,,,3206.7,,
1231,US,1965,317.273898984,3610.1,719.1,6.42042272204697,,,,,,,,,,,,,,,44.1209705164789,,,3392.3,,
1232,US,1966,319.907087795,3845.3,787.7,6.51505498462648,,,,,,,,,,,,,,,40.6128078957725,,,3610.1,,
1233,US,1967,326.220937795,3942.5,832.4,2.52776116297817,,,,,,,,,,,,,,,39.1904057898847,,,3845.3,,
1234,US,1968,347.578406426,4133.4,909.8,4.84210526315789,,,,,,,,,,,,,,,38.2038257227962,,,3942.5,,
1235,US,1969,353.720253841,4261.8,984.4,3.10640150965309,,,,,,,,,,,,,,,35.9325735311865,,,4133.4,,
1236,US,1970,370.91870695,4269.9,1038.3,0.190060537800907,,,,,,,,,,,,,,,35.7236547192526,,,4261.8,,
1237,US,1971,398.129744456,4413.3,1126.8,3.3583924682077,,,,,,,,,,,,,,,35.3327781732339,,,4269.9,,
1238,US,1972,427.260460941,4647.7,1237.9,5.31121836267645,,,,,,,,,,,,,,,34.514941509088,,,4413.3,,
1239,US,1973,458.141605312,4917,1382.3,5.79426382942101,,,,,,,,,,,,,,,33.1434280049193,,,4647.7,,
1240,US,1974,475.059815732,4889.9,1499.5,-0.551149074639012,,,,,,,,,,,,,,,31.6812147870624,,,4917,,
1241,US,1975,533.189,4879.5,1637.7,-0.212683285956761,,,,,,,,,,,,,,,32.557183855407,,,4889.9,,
1242,US,1976,620.433,5141.3,1824.6,5.36530382211293,,,,,,,,,,,,,,,34.0037816507728,,,4879.5,,
1243,US,1977,698.84,5377.7,2030.1,4.59805885670939,,,,,,,,,,,,,,,34.4239200039407,,,5141.3,,
1244,US,1978,771.544,5677.6,2293.8,5.57673354779926,,,,,,,,,,,,,,,33.6360624291569,,,5377.7,,
1245,US,1979,826.519,5855,2562.2,3.1245596731013,,,,,,,,,,,,,,,32.2581765670127,,,5677.6,,
1246,US,1980,907.701,5839,2788.1,-0.273270708795903,,,,,,,,,,,,,,,32.5562569491769,,,5855,,
1247,US,1981,997.855,5987.2,3126.8,2.5381058400411,,,,,,,,,,,,,,,31.9129781246002,,,5839,,
1248,US,1982,1142.034,5870.9,3253.2,-1.9424772848744,,,,,,,,,,,,,,,35.1049428255256,,,5987.2,,
1249,US,1983,1377.21,6136.2,3534.6,4.51889829498033,,,,,,,,,,,,,,,38.9636734001019,,,5870.9,,
1250,US,1984,1572.266,6577.1,3930.9,7.1852286431342,,,,,,,,,,,,,,,39.9976086901219,,,6136.2,,
1251,US,1985,1823.103,6849.3,4217.5,4.13860211947514,,,,,,,,,,,,,,,43.2271013633669,,,6577.1,,
1252,US,1986,2125.302616658,7086.5,4460.1,3.46312761888077,,,,,,,,,,,,,,,47.651456618865,,,6849.3,,
1253,US,1987,2350.276890953,7313.3,4736.4,3.20045156283073,,,,,,,,,,,,,,,49.6215879349928,,,7086.5,,
1254,US,1988,2602.337712041,7613.9,5100.4,4.11031955478374,,,,,,,,,,,,,,,51.0222279044977,,,7313.3,,
1255,US,1989,2857.430960187,7885.9,5482.1,3.57241361194658,,,,,,,,,,,,,,,52.1229266191241,,,7613.9,,
1256,US,1990,3233.313451777,8033.9,5800.5,1.87676739497078,,,,,,,,,,,,,,,55.74197830837,,,7885.9,,
1257,US,1991,3665.303351697,8015.1,5992.1,-0.234008389449702,,,,,,,,,,,,,,,61.1689282838571,,,8033.9,,
1258,US,1992,4064.620655522,8287.1,6342.3,3.39359459021098,,,,,,,,,,,,,,,64.0874864878987,,,8015.1,,
1259,US,1993,4411.488883139,8523.4,6667.4,2.85141967636446,,,,,,,,,,,,,,,66.165055091025,,,8287.1,,
1260,US,1994,4692.749910013,8870.7,7085.2,4.07466503977287,,,,,,,,,,,,,,,66.2331325864196,,,8523.4,,
1261,US,1995,4973.982900709,9093.7,7414.7,2.5138940557115,,,,,,,,,,,,,,,67.0827262156122,,,8870.7,,
1262,US,1996,5224.810939136,9433.9,7838.5,3.74105149719035,,,,,,,,,,,,,,,66.6557496859858,,,9093.7,,
1263,US,1997,5413.146011397,9854.3,8332.4,4.45626941137811,,,,,,,,,,,,,,,64.9650282199246,,,9433.9,,
1264,US,1998,5526.193008898,10283.5,8793.5,4.35545903818639,,,,,,,,,,,,,,,62.8440667413203,,,9854.3,,
1265,US,1999,5656.270901615,10779.8,9353.5,4.82617785773325,,,,,,,,,,,,,,,60.4722392859892,,,10283.5,,
1266,US,2000,5674.178209887,11226,9951.5,4.13922336221453,,,,,,,,,,,,,,,57.0183209555042,,,10779.8,,
1267,US,2001,5807.4634122,11347.2,10286.2,1.07963655799039,,,,,,,,,,,,,,,56.4587837316016,,,11226,,
1268,US,2002,6228.235965597,11553,10642.3,1.81366328257191,,,,,,,,,,,,,,,58.5234015729401,,,11347.2,,
1269,US,2003,6783.231062744,11840.7,11142.1,2.49026226954039,,,,,,,,,,,,,,,60.8792872326043,,,11553,,
1270,US,2004,7379.05269633,12263.8,11867.8,3.57326847230315,,,,,,,,,,,,,,,62.1770900784476,,,11840.7,,
1271,US,2005,7932.709661724,12638.4,12638.4,3.05451817544318,,,,,,,,,,,,,,,62.7667241242879,,,12263.8,,
1272,US,2006,8506.973899215,12976.2,13398.925,2.67280668439043,,,,,,,,,,,,,,,63.4899732569217,,,12638.4,,
1273,US,2007,9007.653,13254.1,14077.65,2.14161310707295,,,,,,,,,,,,,,,63.9854876346549,,,12976.2,,
1274,US,2008,10699.805,13312.175,14441.425,0.438166303257104,,,,,,,,,,,,,,,74.0910609583196,,,13254.1,,
1275,US,2009,11909.829,12948.73,14266.201,-2.73016993842103,,,,,,,,,,,,,,,83.4828347084133,,,13312.175,,
